ATL,Concourse E,10/22/2016,0500 - 0600,1,32,13,44,8,44,552,95,67,0,0,0,0,38,752,4,13
ATL,Concourse E,10/22/2016,0600 - 0700,0,0,0,0,0,0,270,0,0,0,0,0,0,9,279,1,13
ATL,Concourse E,10/22/2016,0800 - 0900,0,6,1,8,0,8,195,0,0,0,0,0,0,6,201,1,7
ATL,Concourse E,10/22/2016,1100 - 1200,4,41,11,45,6,45,654,63,55,0,0,0,0,42,814,6,9
ATL,Concourse E,10/22/2016,1200 - 1300,2,58,25,58,10,58,203,11,30,29,0,0,0,15,288,1,10
ATL,Concourse E,10/22/2016,1300 - 1400,14,64,24,64,19,64,496,260,210,62,10,0,0,43,1081,6,20
ATL,Concourse E,10/22/2016,1400 - 1500,13,47,14,55,13,55,968,590,130,7,0,0,0,71,1766,8,20
ATL,Concourse E,10/22/2016,1500 - 1600,5,55,20,58,12,58,1180,290,187,75,0,0,0,72,1804,11,19
ATL,Concourse E,10/22/2016,1600 - 1700,14,65,11,62,14,65,553,76,86,87,4,0,0,32,838,6,14
ATL,Concourse E,10/22/2016,1700 - 1800,8,58,15,68,9,68,1461,125,122,84,11,0,0,82,1885,10,18
ATL,Concourse E,10/22/2016,1800 - 1900,10,35,15,38,11,38,1080,455,33,0,0,0,0,61,1629,11,19
ATL,Concourse E,10/22/2016,1900 - 2000,6,27,11,34,7,34,920,250,10,0,0,0,0,50,1230,7,15
ATL,Concourse E,10/22/2016,2000 - 2100,5,30,14,36,9,36,499,86,30,0,0,0,0,25,640,3,14
ATL,Concourse F,10/22/2016,0500 - 0600,2,14,12,32,7,32,184,37,5,0,0,0,0,6,232,1,13
ATL,Concourse F,10/22/2016,0900 - 1000,11,47,23,54,18,54,155,66,43,14,0,0,0,15,293,1,7
ATL,Concourse F,10/22/2016,1000 - 1100,4,20,8,22,4,22,137,9,0,0,0,0,0,4,150,1,4
